4426,SAPTARI,Balan Bihul,Gaunpalika,2
4432,SAPTARI,Rupani,Gaunpalika,2
4435,SAPTARI,Bode Barsain,Nagarpalika,2
4441,SAPTARI,Saptakoshi,Gaunpalika,2
4458,SAPTARI,Rajbiraj,Nagarpalika,2
4468,SAPTARI,Khadak,Nagarpalika,2
4469,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2
4492,SAPTARI,Bishnupur,Gaunpalika,2
4499,SAPTARI,Kanchanrup,Nagarpalika,2
4514,SIRAHA,Kalyanpur,Nagarpalika,2
4524,SIRAHA,Bariyarpatti,Gaunpalika,2
4534,SIRAHA,Bhagawanpur,Gaunpalika,2
4536,SIRAHA,Laxmipur Patari,Gaunpalika,2
4548,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2
4550,SIRAHA,Aurahi,Gaunpalika,2
4559,SIRAHA,Siraha,Nagarpalika,2
4576,SIRAHA,Mirchaiya,Nagarpalika,2
4597,SIRAHA,Golbazar,Nagarpalika,2
4603,SIRAHA,Dhangadhimai,Nagarpalika,2
4616,SIRAHA,Sukhipur,Nagarpalika,2
4619,SIRAHA,Lahan,Nagarpalika,2
4642,SIRAHA,Arnama,Gaunpalika,2
4649,SIRAHA,Nawarajpur,Gaunpalika,2
4652,SIRAHA,Bishnupur,Gaunpalika,2
4653,SIRAHA,Naraha,Gaunpalika,2
4663,SIRAHA,Karjanha,Nagarpalika,2
4685,SUNSARI,Gadhi,Gaunpalika,2
4690,SUNSARI,Barah,Nagarpalika,2
4694,SUNSARI,Ramdhuni,Nagarpalika,2
4698,SUNSARI,Duhabi,Nagarpalika,2
4702,SUNSARI,Bhokraha,Gaunpalika,2
4712,SUNSARI,Dewanganj,Gaunpalika,2
4723,SUNSARI,Dharan,Upamahanagarpalika,2
4738,SUNSARI,Inaruwa,Nagarpalika,2
4740,SUNSARI,Itahari,Upamahanagarpalika,2
4770,SUNSARI,Koshi,Gaunpalika,2
4778,SUNSARI,Barju,Gaunpalika,2
4780,SUNSARI,Harinagara,Gaunpalika,2
4803,BARDIYA,Madhuwan,Nagarpalika,2
4809,BARDIYA,Gulariya,Nagarpalika,2
4815,BARDIYA,Badhaiyatal,Gaunpalika,2
4823,BARDIYA,Barbardiya,Nagarpalika,2
4857,BARDIYA,Rajapur,Nagarpalika,2
4858,BARDIYA,Thakurbaba,Nagarpalika,2
4864,BARDIYA,Geruwa,Gaunpalika,2
4868,BARDIYA,Bansagadhi,Nagarpalika,2
4879,PARSA,Bahudaramai,Nagarpalika,2
4885,PARSA,Kalikamai,Gaunpalika,2
4886,PARSA,Dhobini,Gaunpalika,2
4902,PARSA,Birgunj,Mahanagarpalika,2
4912,PARSA,Paterwasugauli,Gaunpalika,2
4918,PARSA,Jagarnathpur,Gaunpalika,2
4946,PARSA,SakhuwaPrasauni,Gaunpalika,2
4947,PARSA,Chhipaharmai,Gaunpalika,2
4949,PARSA,Jirabhawani,Gaunpalika,2
4954,PARSA,Pakahamainpur,Gaunpalika,2
4956,PARSA,Thori,Gaunpalika,2
4964,PARSA,Bindabasini,Gaunpalika,2
4971,PARSA,Pokhariya,Nagarpalika,2
4980,PARSA,Parsagadhi,Nagarpalika,2
4989,BAGLUNG,Kanthekhola,Gaunpalika,2
4997,BAGLUNG,Taman Khola,Gaunpalika,2
5000,BAGLUNG,Tara Khola,Gaunpalika,2
5004,BAGLUNG,Baglung,Nagarpalika,2
5007,BAGLUNG,Dhorpatan,Nagarpalika,2
5011,BAGLUNG,Badigad,Gaunpalika,2
5012,BAGLUNG,Jaimuni,Nagarpalika,2
5017,BAGLUNG,Nisikhola,Gaunpalika,2
5027,BAGLUNG,Bareng,Gaunpalika,2
5038,BAGLUNG,Galkot,Nagarpalika,2
5073,MUSTANG,Gharapjhong,Gaunpalika,2
5078,MUSTANG,Barhagaun Muktikhsetra,Gaunpalika,2
5082,MUSTANG,Thasang,Gaunpalika,2
5088,MUSTANG,Dalome,Gaunpalika,2
5093,MUSTANG,Lomanthang,Gaunpalika,2
5100,HUMLA,Adanchuli,Gaunpalika,2
5102,HUMLA,Chankheli,Gaunpalika,2
5112,HUMLA,Kharpunath,Gaunpalika,2
5115,HUMLA,Namkha,Gaunpalika,2
5122,HUMLA,Sarkegad,Gaunpalika,2
5131,HUMLA,Tanjakot,Gaunpalika,2
5133,HUMLA,Simkot,Gaunpalika,2
5140,RAMECHHAP,Umakunda,Gaunpalika,2
5153,RAMECHHAP,Ramechhap,Nagarpalika,2
5154,RAMECHHAP,Sunapati,Gaunpalika,2
5155,RAMECHHAP,Doramba,Gaunpalika,2
5172,RAMECHHAP,Khadadevi,Gaunpalika,2
5191,RAMECHHAP,Likhu,Gaunpalika,2
5198,RAMECHHAP,Gokulganga,Gaunpalika,2
5203,RAMECHHAP,Manthali,Nagarpalika,2
5217,ROLPA,Tribeni,Gaunpalika,2
5230,ROLPA,Suwarnabati,Gaunpalika,2
5235,ROLPA,Sunchhahari,Gaunpalika,2
5245,ROLPA,Runtigadi,Gaunpalika,2
5249,ROLPA,Madi,Gaunpalika,2
5255,ROLPA,Lungri,Gaunpalika,2
5264,ROLPA,Duikholi,Gaunpalika,2
5267,ROLPA,Thawang,Gaunpalika,2
5269,ROLPA,Sukidaha,Gaunpalika,2
5274,ROLPA,Rolpa,Nagarpalika,2
5276,KAILALI,Janaki,Gaunpalika,2
5282,KAILALI,Chure,Gaunpalika,2
5285,KAILALI,Lamkichuha,Nagarpalika,2
5288,KAILALI,Kailari,Gaunpalika,2
5295,KAILALI,Gauriganga,Nagarpalika,2
5307,KAILALI,Dhangadhi,Upamahanagarpalika,2
5317,KAILALI,Bardagoriya,Gaunpalika,2
5336,KAILALI,Godawari,Nagarpalika,2
5346,KAILALI,Mohanyal,Gaunpalika,2
5359,KAILALI,Ghodaghodi,Nagarpalika,2
5376,KAILALI,Tikapur,Nagarpalika,2
5387,KAILALI,Bhajani,Nagarpalika,2
5394,KAILALI,Joshipur,Gaunpalika,2
5402,DOLPA,Tripurasundari,Nagarpalika,2
5409,DOLPA,Thuli Bheri,Nagarpalika,2
5410,DOLPA,Jagadulla,Gaunpalika,2
5417,DOLPA,Chharka Tangsong,Gaunpalika,2
5442,DOLPA,Dolpo Buddha,Gaunpalika,2
5464,DOLPA,Kaike,Gaunpalika,2
5467,DOLPA,Mudkechula,Gaunpalika,2
5475,DOLPA,Shey Phoksundo,Gaunpalika,2
5481,SARLAHI,Hariwan,Nagarpalika,2
5491,SARLAHI,Chakraghatta,Gaunpalika,2
5492,SARLAHI,Godaita,Nagarpalika,2
5501,SARLAHI,Dhankaul,Gaunpalika,2
5511,SARLAHI,Barahathawa,Nagarpalika,2
5521,SARLAHI,Balara,Nagarpalika,2
5534,SARLAHI,Ramnagar,Gaunpalika,2
5549,SARLAHI,Malangawa,Nagarpalika,2
5554,SARLAHI,Basbariya,Gaunpalika,2
5568,SARLAHI,Kaudena,Gaunpalika,2
5589,SARLAHI,Ishworpur,Nagarpalika,2
5593,SARLAHI,Parsa,Gaunpalika,2
5614,SARLAHI,Bishnu,Gaunpalika,2
5631,SARLAHI,Chandranagar,Gaunpalika,2
5644,SARLAHI,Bramhapuri,Gaunpalika,2
5646,SARLAHI,Lalbandi,Nagarpalika,2
5651,SARLAHI,Kabilasi,Nagarpalika,2
5667,SARLAHI,Bagmati,Nagarpalika,2
5669,SARLAHI,Haripurwa,Nagarpalika,2
5676,SARLAHI,Haripur,Nagarpalika,2
5695,PALPA,Ribdikot,Gaunpalika,2
5698,PALPA,Tinau,Gaunpalika,2
5705,PALPA,Purbakhola,Gaunpalika,2
5727,PALPA,Rambha,Gaunpalika,2
5729,PALPA,Bagnaskali,Gaunpalika,2
5732,PALPA,Mathagadhi,Gaunpalika,2
5733,PALPA,Nisdi,Gaunpalika,2
5737,PALPA,Rainadevi Chhahara,Gaunpalika,2
5739,PALPA,Tansen,Nagarpalika,2
5752,PALPA,Rampur,Nagarpalika,2
5771,MORANG,Dhanpalthan,Gaunpalika,2
5772,MORANG,Sunwarshi,Nagarpalika,2
5778,MORANG,Rangeli,Nagarpalika,2
5793,MORANG,Belbari,Nagarpalika,2
5796,MORANG,Jahada,Gaunpalika,2
5811,MORANG,Biratnagar,Mahanagarpalika,2
5840,MORANG,Gramthan,Gaunpalika,2
5841,MORANG,Ratuwamai,Nagarpalika,2
5845,MORANG,Katahari,Gaunpalika,2
5855,MORANG,Kanepokhari,Gaunpalika,2
5861,MORANG,Letang,Nagarpalika,2
5871,MORANG,Sundarharaicha,Nagarpalika,2
5875,MORANG,Patahrishanishchare,Nagarpalika,2
5891,MORANG,Kerabari,Gaunpalika,2
5899,MORANG,Miklajung,Gaunpalika,2
5903,MORANG,Budhiganga,Gaunpalika,2
5912,MORANG,Uralabari,Nagarpalika,2
5923,MAHOTTARI,Bardibas,Nagarpalika,2
5940,MAHOTTARI,Pipra,Gaunpalika,2
5942,MAHOTTARI,Ekdanra,Gaunpalika,2
5947,MAHOTTARI,Manra Siswa,Nagarpalika,2
5950,MAHOTTARI,Jaleswor,Nagarpalika,2
5960,MAHOTTARI,Mahottari,Gaunpalika,2
5966,MAHOTTARI,Gaushala,Nagarpalika,2
5969,MAHOTTARI,Samsi,Gaunpalika,2
5987,MAHOTTARI,Sonama,Gaunpalika,2
6007,MAHOTTARI,Bhangaha,Nagarpalika,2
6012,MAHOTTARI,Aurahi,Nagarpalika,2
6030,MAHOTTARI,Balwa,Nagarpalika,2
6034,MAHOTTARI,Loharpatti,Nagarpalika,2
6039,MAHOTTARI,Matihani,Nagarpalika,2
6046,MAHOTTARI,Ramgopalpur,Nagarpalika,2
6079,KABHREPALANCHOK,Dhulikhel,Nagarpalika,2
6087,KABHREPALANCHOK,Bethanchowk,Gaunpalika,2
6102,KABHREPALANCHOK,Panauti,Nagarpalika,2
6129,KABHREPALANCHOK,Roshi,Gaunpalika,2
6139,KABHREPALANCHOK,Banepa,Nagarpalika,2
6158,KABHREPALANCHOK,Mahabharat,Gaunpalika,2
6168,KABHREPALANCHOK,Namobuddha,Nagarpalika,2
6172,KABHREPALANCHOK,Chaurideurali,Gaunpalika,2
6173,KABHREPALANCHOK,Khanikhola,Gaunpalika,2
6183,KABHREPALANCHOK,Bhumlu,Gaunpalika,2
6186,KABHREPALANCHOK,Mandandeupur,Nagarpalika,2
6188,KABHREPALANCHOK,Temal,Gaunpalika,2
6190,KABHREPALANCHOK,Panchkhal,Nagarpalika,2
6197,KANCHANPUR,Beldandi,Gaunpalika,2
6199,KANCHANPUR,Mahakali,Nagarpalika,2
6215,KANCHANPUR,Punarbas,Nagarpalika,2
6218,KANCHANPUR,Krishnapur,Nagarpalika,2
6225,KANCHANPUR,Bhimdatta,Nagarpalika,2
6233,KANCHANPUR,Shuklaphanta,Nagarpalika,2
6237,KANCHANPUR,Laljhadi,Gaunpalika,2
6267,KANCHANPUR,Bedkot,Nagarpalika,2
6268,KANCHANPUR,Belauri,Nagarpalika,2
6290,JHAPA,Birtamod,Nagarpalika,2
6307,JHAPA,Mechinagar,Nagarpalika,2
6317,JHAPA,Buddhashanti,Gaunpalika,2
6319,JHAPA,Damak,Nagarpalika,2
6333,JHAPA,Gauradhaha,Nagarpalika,2
6342,JHAPA,Haldibari,Gaunpalika,2
6353,JHAPA,Arjundhara,Nagarpalika,2
6357,JHAPA,Gauriganj,Gaunpalika,2
6359,JHAPA,Jhapa,Gaunpalika,2
6374,JHAPA,Kachankawal,Gaunpalika,2
6377,JHAPA,Bhadrapur,Nagarpalika,2
6379,JHAPA,Barhadashi,Gaunpalika,2
6397,JHAPA,Kamal,Gaunpalika,2
6401,JHAPA,Kankai,Nagarpalika,2
6404,JHAPA,Shivasataxi,Nagarpalika,2
6415,DHANUSHA,Hansapur,Nagarpalika,2
6419,DHANUSHA,Janaknandani,Gaunpalika,2
6433,DHANUSHA,Ganeshman Charnath,Nagarpalika,2
6434,DHANUSHA,Bateshwor,Gaunpalika,2
6437,DHANUSHA,Aaurahi,Gaunpalika,2
6444,DHANUSHA,Dhanauji,Gaunpalika,2
6446,DHANUSHA,Dhanusadham,Nagarpalika,2
6463,DHANUSHA,Janakpur,Upamahanagarpalika,2
6487,DHANUSHA,Kamala,Nagarpalika,2
6496,DHANUSHA,Mithila Bihari,Nagarpalika,2
6506,DHANUSHA,Sabaila,Nagarpalika,2
6529,DHANUSHA,Mithila,Nagarpalika,2
6533,DHANUSHA,Bideha,Nagarpalika,2
6542,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2
6544,DHANUSHA,Sahidnagar,Nagarpalika,2
6550,DHANUSHA,Chhireshwornath,Nagarpalika,2
6565,DHANUSHA,Nagarain,Nagarpalika,2
6569,DHANUSHA,Lakshminiya,Gaunpalika,2
6584,DADELDHURA,Ajaymeru,Gaunpalika,2
6591,DADELDHURA,Amargadhi,Nagarpalika,2
6606,DADELDHURA,Alital,Gaunpalika,2
6614,DADELDHURA,Nawadurga,Gaunpalika,2
6616,DADELDHURA,Bhageshwar,Gaunpalika,2
6620,DADELDHURA,Parashuram,Nagarpalika,2
6631,DADELDHURA,Ganayapdhura,Gaunpalika,2
6638,BARA,Bishrampur,Gaunpalika,2
6641,BARA,Nijgadh,Nagarpalika,2
6662,BARA,Baragadhi,Gaunpalika,2
6687,BARA,Devtal,Gaunpalika,2
6692,BARA,Suwarna,Gaunpalika,2
6700,BARA,Kalaiya,Upamahanagarpalika,2
6704,BARA,Karaiyamai,Gaunpalika,2
6734,BARA,Pheta,Gaunpalika,2
6740,BARA,Jitpur Simara,Upamahanagarpalika,2
6750,BARA,Parwanipur,Gaunpalika,2
6757,BARA,Kolhabi,Nagarpalika,2
6761,BARA,Pacharauta,Nagarpalika,2
6771,BARA,Mahagadhimai,Nagarpalika,2
6779,BARA,Adarshkotwal,Gaunpalika,2
6786,BARA,Simraungadh,Nagarpalika,2
6798,BARA,Prasauni,Gaunpalika,2
13,ARGHAKHANCHI,Bhumekasthan,Nagarpalika,3
20,ARGHAKHANCHI,Malarani,Gaunpalika,3
24,ARGHAKHANCHI,Chhatradev,Gaunpalika,3
37,ARGHAKHANCHI,Panini,Gaunpalika,3
48,ARGHAKHANCHI,Sandhikharka,Nagarpalika,3
57,ARGHAKHANCHI,Sitganga,Nagarpalika,3
67,BAITADI,Dogadakedar,Gaunpalika,3
68,BAITADI,Sigas,Gaunpalika,3
87,BAITADI,Dasharathchanda,Nagarpalika,3
90,BAITADI,Patan,Nagarpalika,3
103,BAITADI,Shivanath,Gaunpalika,3
107,BAITADI,Purchaudi,Nagarpalika,3
112,BAITADI,Dilasaini,Gaunpalika,3
126,BAITADI,Pancheshwar,Gaunpalika,3
133,BAITADI,Surnaya,Gaunpalika,3
139,BAITADI,Melauli,Nagarpalika,3
149,BAJHANG,Masta,Gaunpalika,3
165,BAJHANG,Surma,Gaunpalika,3
187,BAJHANG,Khaptadchhanna,Gaunpalika,3
193,BAJHANG,Thalara,Gaunpalika,3
198,BAJHANG,Kedarseu,Gaunpalika,3
203,BAJHANG,Durgathali,Gaunpalika,3
204,BAJHANG,Chabispathivera,Gaunpalika,3
217,BAJHANG,Bungal,Nagarpalika,3
221,BAJHANG,Bithadchir,Gaunpalika,3
224,BAJHANG,JayaPrithivi,Nagarpalika,3
228,BAJHANG,Talkot,Gaunpalika,3
230,BAJHANG,Kanda,Gaunpalika,3
252,BAJURA,Himali,Gaunpalika,3
257,BAJURA,Budhiganga,Nagarpalika,3
263,BAJURA,Gaumul,Gaunpalika,3
270,BAJURA,Pandav Gupha,Gaunpalika,3
271,BAJURA,Chhededaha,Gaunpalika,3
280,BAJURA,Badimalika,Nagarpalika,3
281,BAJURA,Swami Kartik,Gaunpalika,3
288,BAJURA,Budhinanda,Nagarpalika,3
305,BAJURA,Tribeni,Nagarpalika,3
311,BHOJPUR,Tyamkemaiyung,Gaunpalika,3
320,BHOJPUR,Ramprasad Rai,Gaunpalika,3
326,BHOJPUR,Salpasilichho,Gaunpalika,3
328,BHOJPUR,Pauwadungma,Gaunpalika,3
340,BHOJPUR,Bhojpur,Nagarpalika,3
349,BHOJPUR,Shadananda,Nagarpalika,3
367,BHOJPUR,Arun,Gaunpalika,3
374,BHOJPUR,Hatuwagadhi,Gaunpalika,3
376,BHOJPUR,Aamchowk,Gaunpalika,3
394,DARCHULA,Dunhu,Gaunpalika,3
398,DARCHULA,Shailyashikhar,Nagarpalika,3
419,DARCHULA,Mahakali,Nagarpalika,3
420,DARCHULA,Apihimal,Gaunpalika,3
422,DARCHULA,Naugad,Gaunpalika,3
424,DARCHULA,Lekam,Gaunpalika,3
426,DARCHULA,Marma,Gaunpalika,3
427,DARCHULA,Malikaarjun,Gaunpalika,3
440,DARCHULA,Byas,Gaunpalika,3
468,DHANKUTA,Khalsa Chhintang Shahidbhumi,Gaunpalika,3
472,DHANKUTA,Mahalaxmi,Nagarpalika,3
481,DHANKUTA,Sangurigadhi,Gaunpalika,3
483,DHANKUTA,Chaubise,Gaunpalika,3
496,DHANKUTA,Chhathar Jorpati,Gaunpalika,3
498,DHANKUTA,Dhankuta,Nagarpalika,3
500,DHANKUTA,Pakhribas,Nagarpalika,3
514,DOLAKHA,Baiteshwor,Gaunpalika,3
526,DOLAKHA,Bigu,Gaunpalika,3
530,DOLAKHA,Bhimeshwor,Nagarpalika,3
551,DOLAKHA,Melung,Gaunpalika,3
553,DOLAKHA,Tamakoshi,Gaunpalika,3
563,DOLAKHA,Gaurishankar,Gaunpalika,3
567,DOLAKHA,Sailung,Gaunpalika,3
574,DOLAKHA,Kalinchok,Gaunpalika,3
579,DOLAKHA,Jiri,Nagarpalika,3
587,DOTI,K I Singh,Gaunpalika,3
591,DOTI,Bogtan,Gaunpalika,3
604,DOTI,Adharsha,Gaunpalika,3
615,DOTI,Dipayal Silgadi,Nagarpalika,3
619,DOTI,Purbichauki,Gaunpalika,3
621,DOTI,Badikedar,Gaunpalika,3
635,DOTI,Shikhar,Nagarpalika,3
642,DOTI,Jorayal,Gaunpalika,3
649,DOTI,Sayal,Gaunpalika,3
653,JAJARKOT,Kuse,Gaunpalika,3
657,JAJARKOT,Tribeni Nalagad,Nagarpalika,3
662,JAJARKOT,Chhedagad,Nagarpalika,3
681,JAJARKOT,Junichande,Gaunpalika,3
696,JAJARKOT,Shiwalaya,Gaunpalika,3
708,JAJARKOT,Barekot,Gaunpalika,3
717,JAJARKOT,Bheri,Nagarpalika,3
731,JUMLA,Hima,Gaunpalika,3
733,JUMLA,Kanakasundari,Gaunpalika,3
739,JUMLA,Chandannath,Nagarpalika,3
742,JUMLA,Patrasi,Gaunpalika,3
751,JUMLA,Tila,Gaunpalika,3
771,JUMLA,Guthichaur,Gaunpalika,3
776,JUMLA,Tatopani,Gaunpalika,3
783,JUMLA,Sinja,Gaunpalika,3
796,KALIKOT,Palata,Gaunpalika,3
804,KALIKOT,Naraharinath,Gaunpalika,3
813,KALIKOT,Khandachakra,Nagarpalika,3
827,KALIKOT,Sanni Tribeni,Gaunpalika,3
829,KALIKOT,Pachaljharana,Gaunpalika,3
838,KALIKOT,Kalika,Gaunpalika,3
853,KALIKOT,Mahawai,Gaunpalika,3
856,KALIKOT,Tilagufa,Nagarpalika,3
860,KALIKOT,Raskot,Nagarpalika,3
879,KHOTANG,Kepilasagadhi,Gaunpalika,3
885,KHOTANG,Ainselukhark,Gaunpalika,3
892,KHOTANG,Rupakot Majhuwagadhi,Nagarpalika,3
897,KHOTANG,Halesi Tuwachung,Nagarpalika,3
899,KHOTANG,Diprung,Gaunpalika,3
916,KHOTANG,Jantedhunga,Gaunpalika,3
923,KHOTANG,Lamidanda,Gaunpalika,3
931,KHOTANG,Barahapokhari,Gaunpalika,3
932,KHOTANG,Khotehang,Gaunpalika,3
946,KHOTANG,Sakela,Gaunpalika,3
951,LAMJUNG,Dudhpokhari,Gaunpalika,3
985,LAMJUNG,Rainas,Nagarpalika,3
988,LAMJUNG,Sundarbazar,Nagarpalika,3
1003,LAMJUNG,Dordi,Gaunpalika,3
1008,LAMJUNG,MadhyaNepal,Nagarpalika,3
1017,LAMJUNG,Besishahar,Nagarpalika,3
1023,LAMJUNG,Marsyangdi,Gaunpalika,3
1025,LAMJUNG,Kwholasothar,Gaunpalika,3
1033,MANANG,Nashong,Gaunpalika,3
1040,MANANG,Narphu,Gaunpalika,3
1050,MANANG,Chame,Gaunpalika,3
1052,MANANG,Neshyang,Gaunpalika,3
1054,MUGU,Soru,Gaunpalika,3
1068,MUGU,Mugum Karmarong,Gaunpalika,3
1089,MUGU,Khatyad,Gaunpalika,3
1093,MUGU,Chhayanath Rara,Nagarpalika,3
1105,MYAGDI,Beni,Nagarpalika,3
1118,MYAGDI,Dhaulagiri,Gaunpalika,3
1122,MYAGDI,Raghuganga,Gaunpalika,3
1130,MYAGDI,Annapurna,Gaunpalika,3
1135,MYAGDI,Mangala,Gaunpalika,3
1138,MYAGDI,Malika,Gaunpalika,3
1157,OKHALDHUNGA,Chisankhugadhi,Gaunpalika,3
1161,OKHALDHUNGA,Molung,Gaunpalika,3
1164,OKHALDHUNGA,Champadevi,Gaunpalika,3
1168,OKHALDHUNGA,Khijidemba,Gaunpalika,3
1181,OKHALDHUNGA,Siddhicharan,Nagarpalika,3
1182,OKHALDHUNGA,Likhu,Gaunpalika,3
1208,OKHALDHUNGA,Sunkoshi,Gaunpalika,3
1216,OKHALDHUNGA,Manebhanjyang,Gaunpalika,3
1222,PANCHTHAR,Tumbewa,Gaunpalika,3
1224,PANCHTHAR,Miklajung,Gaunpalika,3
1241,PANCHTHAR,Falelung,Gaunpalika,3
1246,PANCHTHAR,Yangwarak,Gaunpalika,3
1247,PANCHTHAR,Hilihang,Gaunpalika,3
1249,PANCHTHAR,Falgunanda,Gaunpalika,3
1255,PANCHTHAR,Phidim,Nagarpalika,3
1278,PANCHTHAR,Kummayak,Gaunpalika,3
1289,PARBAT,Mahashila,Gaunpalika,3
1293,PARBAT,Painyu,Gaunpalika,3
1301,PARBAT,Modi,Gaunpalika,3
1303,PARBAT,Kushma,Nagarpalika,3
1312,PARBAT,Jaljala,Gaunpalika,3
1325,PARBAT,Bihadi,Gaunpalika,3
1329,PARBAT,Phalebas,Nagarpalika,3
1343,PYUTHAN,Jhimruk,Gaunpalika,3
1351,PYUTHAN,Sworgadwary,Nagarpalika,3
1352,PYUTHAN,Pyuthan,Nagarpalika,3
1361,PYUTHAN,Mallarani,Gaunpalika,3
1367,PYUTHAN,Naubahini,Gaunpalika,3
1381,PYUTHAN,Mandavi,Gaunpalika,3
1384,PYUTHAN,Ayirabati,Gaunpalika,3
1388,PYUTHAN,Gaumukhi,Gaunpalika,3
1403,PYUTHAN,Sarumarani,Gaunpalika,3
1408,RASUWA,Parbati Kunda,Gaunpalika,3
1415,RASUWA,Naukunda,Gaunpalika,3
1416,RASUWA,Uttargaya,Gaunpalika,3
1422,RASUWA,Kalika,Gaunpalika,3
1426,RASUWA,Gosaikunda,Gaunpalika,3
1446,RUKUM_E,Bhume,Gaunpalika,3
1447,RUKUM_E,Sisne,Gaunpalika,3
1451,RUKUM_E,Putha Uttarganga,Gaunpalika,3
1474,RUKUM_W,Banfikot,Gaunpalika,3
1480,RUKUM_W,Chaurjahari,Nagarpalika,3
1490,RUKUM_W,Sani Bheri,Gaunpalika,3
1499,RUKUM_W,Tribeni,Gaunpalika,3
1515,RUKUM_W,Musikot,Nagarpalika,3
1535,RUKUM_W,Aathbiskot,Nagarpalika,3
1546,SALYAN,Bangad Kupinde,Nagarpalika,3
1547,SALYAN,Darma,Gaunpalika,3
1563,SALYAN,Kapurkot,Gaunpalika,3
1579,SALYAN,Kalimati,Gaunpalika,3
1583,SALYAN,Sharada,Nagarpalika,3
1584,SALYAN,Chhatreshwori,Gaunpalika,3
1592,SALYAN,Kumakhmalika,Gaunpalika,3
1594,SALYAN,Tribeni,Gaunpalika,3
1605,SALYAN,Dhorchaur,Gaunpalika,3
1613,SALYAN,Bagchaur,Nagarpalika,3
1623,SANKHUWASABHA,Chainpur,Nagarpalika,3
1627,SANKHUWASABHA,Bhotkhola,Gaunpalika,3
1633,SANKHUWASABHA,Sabhapokhari,Gaunpalika,3
1642,SANKHUWASABHA,Panchakhapan,Nagarpalika,3
1650,SANKHUWASABHA,Makalu,Gaunpalika,3
1654,SANKHUWASABHA,Madi,Nagarpalika,3
1661,SANKHUWASABHA,Khandbari,Nagarpalika,3
1672,SANKHUWASABHA,Dharmadevi,Nagarpalika,3
1674,SANKHUWASABHA,Chichila,Gaunpalika,3
1703,SANKHUWASABHA,Silichong,Gaunpalika,3
1706,SOLUKHUMBU,Likhupike,Gaunpalika,3
1719,SOLUKHUMBU,Dudhkaushika,Gaunpalika,3
1727,SOLUKHUMBU,Solududhakunda,Nagarpalika,3
1730,SOLUKHUMBU,Khumbupasanglahmu,Gaunpalika,3
1738,SOLUKHUMBU,Nechasalyan,Gaunpalika,3
1741,SOLUKHUMBU,Dudhkoshi,Gaunpalika,3
1752,SOLUKHUMBU,Sotang,Gaunpalika,3
1755,SOLUKHUMBU,Mahakulung,Gaunpalika,3
1759,TAPLEJUNG,Sidingba,Gaunpalika,3
1769,TAPLEJUNG,Aathrai Tribeni,Gaunpalika,3
1772,TAPLEJUNG,Meringden,Gaunpalika,3
1778,TAPLEJUNG,Phaktanglung,Gaunpalika,3
1780,TAPLEJUNG,Mikwakhola,Gaunpalika,3
1793,TAPLEJUNG,Phungling,Nagarpalika,3
1801,TAPLEJUNG,Maiwakhola,Gaunpalika,3
1806,TAPLEJUNG,Sirijangha,Gaunpalika,3
1815,TAPLEJUNG,Yangwarak,Gaunpalika,3
1824,TERHATHUM,Laligurans,Nagarpalika,3
1828,TERHATHUM,Aathrai,Gaunpalika,3
1831,TERHATHUM,Phedap,Gaunpalika,3
1837,TERHATHUM,Myanglung,Nagarpalika,3
1839,TERHATHUM,Chhathar,Gaunpalika,3
1846,TERHATHUM,Menchayam,Gaunpalika,3
1865,DAILEKH,Mahabu,Gaunpalika,3
1867,DAILEKH,Gurans,Gaunpalika,3
1874,DAILEKH,Thantikandh,Gaunpalika,3
1878,DAILEKH,Chamunda Bindrasaini,Nagarpalika,3
1886,DAILEKH,Naumule,Gaunpalika,3
1912,DAILEKH,Bhagawatimai,Gaunpalika,3
1915,DAILEKH,Narayan,Nagarpalika,3
1924,DAILEKH,Dullu,Nagarpalika,3
1944,DAILEKH,Dungeshwor,Gaunpalika,3
1946,DAILEKH,Bhairabi,Gaunpalika,3
1949,DAILEKH,Aathabis,Nagarpalika,3
1954,LALITPUR,Bagmati,Gaunpalika,3
1964,LALITPUR,Konjyosom,Gaunpalika,3
1972,LALITPUR,Godawari,Nagarpalika,3
1973,LALITPUR,Mahankal,Gaunpalika,3
1977,LALITPUR,Mahalaxmi,Nagarpalika,3
1996,LALITPUR,Lalitpur,Mahanagarpalika,3
2034,KAPILBASTU,Yashodhara,Gaunpalika,3
2046,KAPILBASTU,Shivaraj,Nagarpalika,3
2050,KAPILBASTU,Buddhabhumi,Nagarpalika,3
2053,KAPILBASTU,Banganga,Nagarpalika,3
2068,KAPILBASTU,Kapilbastu,Nagarpalika,3
2077,KAPILBASTU,Krishnanagar,Nagarpalika,3
2079,KAPILBASTU,Suddhodhan,Gaunpalika,3
2082,KAPILBASTU,Maharajgunj,Nagarpalika,3
2096,KAPILBASTU,Bijayanagar,Gaunpalika,3
2098,KAPILBASTU,Mayadevi,Gaunpalika,3
2127,BANKE,Rapti Sonari,Gaunpalika,3
2129,BANKE,Duduwa,Gaunpalika,3
2147,BANKE,Kohalpur,Nagarpalika,3
2162,BANKE,Janki,Gaunpalika,3
2180,BANKE,Baijanath,Gaunpalika,3
2190,BANKE,Nepalgunj,Upamahanagarpalika,3
